,id,week,season,season_type,neutral_site,conference_game,start_date,home_id,home_team,home_points,home_line_scores,away_id,away_team,away_points,away_line_scores,home_yards/play,away_yards/play,margin,home_past_average_yards/play,away_past_average_yards/play,away_avg_starting_yardline,home_avg_starting_yardline,away_past_starting_yard_line,home_past_starting_yard_line,home_elo,away_elo,away_schedule_strength,home_schedule_strength,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread,openingSpread,openingOverUnder,homeMoneyline,awayMoneyline
399,400944852,7,2017,regular,False,True,2017-10-12T23:30:00.000Z,309,Louisiana,24,"[14, 0, 3, 7]",326,Texas State,7,"[0, 0, 7, 0]",5.518987341772152,4.482758620689655,17,,5.098117855713363,72.16666666666667,66.75,69.92330447330448,,1313.0,801.0,1402.4,1450.25,Louisiana,24,Texas State,7,consensus,55.5,-14.0,Louisiana -14,,,,
400,400937493,7,2017,regular,False,True,2017-10-13T23:00:00.000Z,183,Syracuse,27,"[14, 3, 7, 3]",228,Clemson,24,"[7, 7, 10, 0]",3.959349593495935,6.56,3,5.501553708532188,6.281144716135418,55.45454545454545,65.53846153846153,70.61248473748473,66.83476621417798,1278.0,2215.0,1602.8333333333333,1560.4,Syracuse,27,Clemson,24,consensus,58.0,24.0,Clemson -24,,,,
401,400935294,7,2017,regular,False,True,2017-10-14T02:30:00.000Z,25,California,37,"[10, 7, 3, 17]",265,Washington State,3,"[0, 3, 0, 0]",5.1313131313131315,5.386363636363637,34,5.003696461210191,6.5571320033737805,75.64285714285714,59.84615384615385,67.71437173937174,71.05540293040293,1531.0,1812.0,1564.6,1780.0,California,37,Washington State,3,consensus,54.5,16.5,Washington State -16.5,,,,
402,400934567,7,2017,regular,False,False,2017-10-14T16:00:00.000Z,349,Army,28,"[7, 7, 7, 7]",2199,Eastern Michigan,27,"[7, 7, 0, 13]",5.7407407407407405,5.739130434782608,1,6.269646984317155,4.957569631626235,54.142857142857146,63.75,69.54002801120447,67.18870111370111,1354.0,1207.0,1322.4,1340.4,Army,28,Eastern Michigan,27,consensus,50.0,-4.5,Army -4.5,,,,
403,400933892,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,2633,Tennessee,9,"[6, 3, 0, 0]",2579,South Carolina,15,"[0, 3, 6, 6]",5.111111111111111,5.313953488372093,-6,5.026855421094339,5.816077331008681,69.8,69.2,67.72619972619971,65.18003663003664,1729.0,1428.0,1584.8333333333333,1533.75,Tennessee,9,South Carolina,15,consensus,45.0,-2.5,Tennessee -2.5,,,,
404,400933891,7,2017,regular,False,False,2017-10-14T16:00:00.000Z,344,Mississippi State,35,"[7, 14, 7, 7]",252,BYU,10,"[0, 3, 7, 0]",4.87378640776699,3.725806451612903,25,5.087695988222305,4.044737307639919,54.916666666666664,75.66666666666667,73.8239807578043,67.83423576423577,1668.0,1730.0,1717.4,1797.0,Mississippi State,35,BYU,10,consensus,50.5,-23.0,Mississippi State -23,,,,
405,400935379,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,84,Indiana,20,"[0, 3, 7, 10, 0]",130,Michigan,27,"[3, 10, 0, 7, 7]",4.267326732673268,5.638297872340425,-7,5.050932502337782,5.222669434420722,64.6,69.33333333333333,69.40809856809857,69.63392857142858,1516.0,2133.0,1484.0,1706.75,Indiana,20,Michigan,27,consensus,44.0,7.0,Michigan -7,,,,
406,400937495,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,150,Duke,10,"[0, 3, 7, 0]",52,Florida State,17,"[7, 0, 3, 7]",4.766233766233766,5.047058823529412,-7,5.23029460337591,5.388995902532628,76.77777777777777,77.7,67.9367673992674,66.55534681821446,1383.0,1856.0,1803.75,1623.8,Duke,10,Florida State,17,consensus,45.5,7.0,Florida State -7,,,,
407,400935378,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,356,Illinois,24,"[3, 7, 0, 14]",164,Rutgers,35,"[7, 14, 7, 7]",5.609195402298851,5.493975903614458,-11,4.495615495615495,4.870306451818042,67.8,68.92307692307692,62.06845238095237,69.66305361305362,1226.0,1004.0,1763.75,1617.2,Illinois,24,Rutgers,35,consensus,47.0,-1.0,Illinois -1,,,,
408,400937497,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,221,Pittsburgh,17,"[7, 7, 0, 3]",152,NC State,35,"[14, 0, 7, 14]",5.173913043478261,6.77906976744186,-18,5.55403469346771,6.41136843119974,65.42857142857143,74.0,65.15695415695416,72.67179487179486,1674.0,1624.0,1526.8,1546.2,Pittsburgh,17,NC State,35,consensus,55.0,11.0,NC State -11,,,,
409,400941821,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,218,Temple,24,"[7, 0, 7, 10]",41,Connecticut,28,"[0, 14, 14, 0]",5.710280373831775,5.131868131868132,-4,4.995626458946645,34.83904088867466,64.4,67.33333333333333,67.72124542124541,69.82763532763533,1739.0,1102.0,1397.75,1503.4,Temple,24,Connecticut,28,consensus,57.5,-10.5,Temple -10.5,,,,
410,400934527,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,66,Iowa State,45,"[14, 10, 14, 7]",2305,Kansas,0,"[0, 0, 0, 0]",4.204081632653061,2.9156626506024095,45,5.992645239123498,5.546274910243139,77.22222222222223,56.705882352941174,71.70026419658772,70.59410256410257,1542.0,1038.0,1449.25,1620.5,Iowa State,45,Kansas,0,consensus,63.0,-22.5,Iowa State -22.5,,,,
411,400934529,7,2017,regular,False,True,2017-10-14T16:00:00.000Z,277,West Virginia,46,"[10, 7, 7, 22]",2641,Texas Tech,35,"[14, 14, 7, 0]",6.347368421052631,6.544554455445544,11,7.044517527585197,6.775758907247247,69.92307692307692,70.07142857142857,67.58249299719887,69.90845238095238,1728.0,1416.0,1497.75,1466.25,West Virginia,46,Texas Tech,35,consensus,77.5,-5.5,West Virginia -5.5,,,,
412,400937494,7,2017,regular,False,True,2017-10-14T16:20:00.000Z,97,Louisville,42,"[14, 7, 0, 21]",103,Boston College,45,"[7, 7, 14, 17]",7.425531914893617,6.441441441441442,-3,7.205664821030193,4.384691691327261,64.33333333333333,77.86666666666666,65.15300925925926,72.87286324786324,1872.0,1367.0,1661.0,1579.4,Louisville,42,Boston College,45,consensus,60.0,-20.0,Louisville -20,,,,
413,400945272,7,2017,regular,False,True,2017-10-14T18:00:00.000Z,2005,Air Force,34,"[0, 7, 13, 14]",2439,UNLV,30,"[17, 10, 3, 0]",5.627450980392157,6.927710843373494,4,5.970384906813073,7.539538297000865,55.142857142857146,69.0,69.5489219114219,71.97527472527474,1593.0,1121.0,1617.0,1757.75,Air Force,34,UNLV,30,consensus,65.5,-9.5,Air Force -9.5,,,,
414,400938634,7,2017,regular,False,True,2017-10-14T18:30:00.000Z,276,Marshall,35,"[0, 7, 7, 21]",295,Old Dominion,3,"[0, 3, 0, 0]",5.903614457831325,4.2125,32,5.198460148947477,4.868112044817927,70.84615384615384,61.583333333333336,69.40338289161818,71.08181818181819,1200.0,1405.0,1444.75,1286.4,Marshall,35,Old Dominion,3,consensus,48.0,-12.5,Marshall -12.5,,,,
415,400934530,7,2017,regular,False,True,2017-10-14T19:00:00.000Z,2306,Kansas State,6,"[0, 3, 3, 0]",2628,TCU,26,"[10, 3, 7, 6]",4.518987341772152,5.1313131313131315,-20,6.658358992995903,6.029055750083363,72.71428571428571,64.0,65.85879120879119,61.18090909090908,1754.0,1703.0,1614.25,1429.25,Kansas State,6,TCU,26,consensus,49.5,7.5,TCU -7.5,,,,
416,400935377,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,120,Maryland,21,"[7, 7, 7, 0]",77,Northwestern,37,"[3, 21, 3, 10]",5.5,6.423728813559322,-16,6.209501839033855,4.752220191064608,63.4,75.0,72.32901098901098,63.523888611388614,1304.0,1616.0,1560.2,1707.5,Maryland,21,Northwestern,37,consensus,50.0,2.5,Northwestern -2.5,,,,
417,400944997,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,189,Bowling Green,30,"[6, 10, 7, 7]",195,Ohio,48,"[0, 21, 6, 21]",5.693693693693693,6.685393258426966,-18,5.13356417132008,,67.76470588235294,71.33333333333333,,70.40021367521368,1272.0,1422.0,1146.6,1410.2,Bowling Green,30,Ohio,48,consensus,62.0,9.5,Ohio -9.5,,,,
418,400944998,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,2117,Central Michigan,10,"[0, 0, 3, 7]",2649,Toledo,30,"[7, 10, 0, 13]",4.333333333333333,5.309278350515464,-20,5.0999169758038185,6.309269987623012,61.07142857142857,76.53846153846153,62.083516483516476,70.00647130647131,1231.0,1660.0,1527.75,1283.4,Central Michigan,10,Toledo,30,consensus,55.0,9.5,Toledo -9.5,,,,
419,400944995,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,2309,Kent State,17,"[0, 3, 14, 0]",193,Miami (OH),14,"[0, 14, 0, 0]",5.75,4.694117647058824,3,3.6468315583187145,5.345456592051181,72.41666666666667,73.41666666666667,70.6873321123321,69.19047619047619,1147.0,1312.0,1347.4,1567.0,Kent State,17,Miami (OH),14,consensus,42.0,8.5,Miami (OH) -8.5,,,,
420,400933890,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,145,Ole Miss,57,"[7, 28, 12, 10]",238,Vanderbilt,35,"[0, 21, 0, 14]",7.826923076923077,5.385416666666667,22,6.280017668331603,4.2215960188127335,73.2,60.0,70.53682983682984,72.40714285714286,1600.0,1510.0,1758.4,1752.75,Ole Miss,57,Vanderbilt,35,consensus,56.5,-3.5,Ole Miss -3.5,,,,
421,400935382,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,275,Wisconsin,17,"[14, 3, 0, 0]",2509,Purdue,9,"[3, 3, 3, 0]",5.348314606741573,5.455696202531645,8,5.961327786860695,,60.111111111111114,79.11111111111111,,68.31404373404374,1918.0,1162.0,1696.6,1455.0,Wisconsin,17,Purdue,9,consensus,49.5,-17.0,Wisconsin -17,,,,
422,400981508,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,2390,Miami,25,"[3, 10, 3, 9]",59,Georgia Tech,24,"[7, 7, 10, 0]",7.702970297029703,5.6625,1,6.931876319290767,6.578360159427311,64.5,74.84615384615384,63.54857642357642,66.0482017982018,1797.0,1634.0,1717.3333333333333,1633.0,Miami,25,Georgia Tech,24,consensus,53.5,-6.5,Miami -6.5,,,,
423,400937496,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,153,North Carolina,14,"[0, 0, 14, 0]",258,Virginia,20,"[0, 10, 7, 3]",4.3538461538461535,5.215686274509804,-6,5.253625529087153,5.798617756512494,64.5,59.833333333333336,70.2578787878788,67.78324469647998,1749.0,1350.0,1416.25,1591.6666666666667,North Carolina,14,Virginia,20,consensus,54.5,3.0,Virginia -3,,,,
424,400944996,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,2084,Buffalo,13,"[3, 10, 0, 0]",2459,Northern Illinois,14,"[0, 14, 0, 0]",6.0,5.75,-1,6.586129243817595,5.188877729835176,74.42857142857143,75.64285714285714,66.34960847975553,64.28500712250712,1080.0,1468.0,1449.75,1413.2,Buffalo,13,Northern Illinois,14,consensus,50.0,8.0,Northern Illinois -8,,,,
425,400933889,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,99,LSU,27,"[0, 14, 0, 13]",2,Auburn,23,"[17, 6, 0, 0]",5.443181818181818,6.144329896907217,4,5.9325286220089355,6.385848892066476,76.57142857142857,66.38461538461539,69.63986568986569,68.83279220779221,1972.0,1904.0,1659.2,1577.0,LSU,27,Auburn,23,consensus,46.0,6.5,Auburn -6.5,,,,
426,400934528,7,2017,regular,True,True,2017-10-14T19:30:00.000Z,251,Texas,24,"[0, 10, 7, 7]",201,Oklahoma,29,"[10, 10, 3, 6]",5.2,7.34065934065934,-5,5.779963540024853,7.602625033105566,70.58333333333333,76.0,66.49199134199134,68.66761904761904,1560.0,2047.0,1532.4,1539.6,Texas,24,Oklahoma,29,consensus,62.0,9.0,Oklahoma -9,,,,
427,400934526,7,2017,regular,False,True,2017-10-14T19:30:00.000Z,197,Oklahoma State,59,"[7, 28, 10, 14]",239,Baylor,16,"[7, 3, 6, 0]",9.329787234042554,5.35,43,7.796908170892991,5.988501780604574,73.85714285714286,72.84615384615384,69.99282051282051,72.48158508158508,1841.0,1607.0,1640.25,1557.2,Oklahoma State,59,Baylor,16,consensus,68.5,-26.0,Oklahoma State -26,,,,
428,400941823,7,2017,regular,False,True,2017-10-14T19:45:00.000Z,235,Memphis,30,"[7, 3, 10, 10]",2426,Navy,27,"[10, 0, 9, 8]",7.602150537634409,4.030927835051546,3,6.13521327718163,,63.142857142857146,62.84615384615385,,67.095,1707.0,1698.0,1388.6,1254.0,Memphis,30,Navy,27,consensus,73.0,-3.5,Memphis -3.5,,,,
429,400941822,7,2017,regular,False,True,2017-10-14T20:00:00.000Z,202,Tulsa,45,"[0, 7, 17, 21]",248,Houston,17,"[3, 7, 0, 7]",5.12,4.108910891089109,28,6.209636937805488,5.830938059256313,73.57142857142857,63.083333333333336,68.76659673659672,72.5283374033374,1748.0,1746.0,1356.2,1529.6666666666667,Tulsa,45,Houston,17,consensus,63.5,13.5,Houston -13.5,,,,
430,400935298,7,2017,regular,False,True,2017-10-14T20:00:00.000Z,204,Oregon State,33,"[10, 9, 7, 7]",38,Colorado,36,"[7, 7, 7, 15]",7.5046728971962615,6.348837209302325,-3,5.267839958050289,5.366531299609242,73.9,72.0,69.28943001443001,70.34764957264959,1369.0,1649.0,1453.0,1820.2,Oregon State,33,Colorado,36,consensus,56.0,9.5,Colorado -9.5,,,,
431,400938632,7,2017,regular,False,True,2017-10-14T20:30:00.000Z,98,Western Kentucky,45,"[14, 24, 0, 7]",2429,Charlotte,14,"[7, 7, 0, 0]",7.3,5.328767123287672,31,4.681283366240969,4.258840185798516,75.5,70.38461538461539,71.76923076923076,66.13115773115773,1975.0,1040.0,1299.2,1300.5,Western Kentucky,45,Charlotte,14,consensus,47.5,-17.5,Western Kentucky -17.5,,,,
432,400945276,7,2017,regular,False,True,2017-10-14T20:30:00.000Z,328,Utah State,23,"[6, 10, 0, 7]",2751,Wyoming,28,"[3, 6, 7, 12]",5.39,4.67816091954023,-5,4.5472683384339305,4.96590579710145,53.38461538461539,59.92307692307692,65.2911421911422,67.44600301659125,1329.0,1393.0,1276.5,1566.0,Utah State,23,Wyoming,28,consensus,49.5,-1.0,Utah State -1,,,,
433,400944856,7,2017,regular,False,True,2017-10-14T21:00:00.000Z,2433,Louisiana Monroe,37,"[10, 0, 14, 13]",2247,Georgia State,47,"[13, 13, 14, 7]",5.108695652173913,9.669902912621358,-10,6.507983029424267,4.986384664929063,72.91666666666667,68.3076923076923,63.92884199134199,66.52857142857144,963.0,1177.0,1454.5,1305.5,Louisiana Monroe,37,Georgia State,47,consensus,57.0,-3.5,Louisiana Monroe -3.5,,,,
434,400944853,7,2017,regular,False,True,2017-10-14T21:00:00.000Z,70,Idaho,20,"[0, 17, 3, 0]",2026,Appalachian State,23,"[0, 0, 7, 16]",4.318181818181818,4.642857142857143,-3,5.491652969383294,5.862371227675988,68.8,62.92857142857143,63.51263089851326,70.08301282051282,1363.0,1630.0,1240.5,1380.25,Idaho,20,Appalachian State,23,consensus,50.5,11.5,Appalachian State -11.5,,,,
435,400944855,7,2017,regular,False,True,2017-10-14T22:00:00.000Z,290,Georgia Southern,27,"[14, 10, 3, 0]",166,New Mexico State,35,"[14, 7, 0, 14]",4.386666666666667,7.316831683168317,-8,4.4628420192006555,5.8579975490290535,75.0,58.46153846153846,72.59578275754745,72.06743697478993,1409.0,1040.0,1434.5,1662.3333333333333,Georgia Southern,27,New Mexico State,35,consensus,59.0,5.5,New Mexico State -5.5,,,,
436,400938635,7,2017,regular,False,True,2017-10-14T22:30:00.000Z,5,UAB,25,"[9, 13, 0, 3]",2393,Middle Tennessee,23,"[10, 10, 3, 0]",4.951456310679611,5.764705882352941,2,6.566596570227776,5.2916363065942615,79.07142857142857,71.73333333333333,71.9441287878788,67.67060606060606,,1301.0,1323.5,1337.0,UAB,25,Middle Tennessee,23,consensus,55.0,4.5,Middle Tennessee -4.5,,,,
437,400944854,7,2017,regular,False,True,2017-10-14T23:00:00.000Z,2032,Arkansas State,51,"[7, 10, 17, 17]",324,Coastal Carolina,17,"[0, 7, 0, 10]",7.404040404040404,7.717391304347826,34,5.8395167398878955,6.644833830791276,51.0,59.36363636363637,69.8164468864469,68.71372549019607,1567.0,,1078.3333333333333,1404.0,Arkansas State,51,Coastal Carolina,17,consensus,63.0,-16.5,Arkansas State -16.5,,,,
438,400938633,7,2017,regular,False,False,2017-10-14T23:00:00.000Z,2229,Florida International,23,"[7, 3, 3, 10]",2655,Tulane,10,"[0, 3, 7, 0]",6.072164948453608,5.828571428571428,13,5.7386260606884845,,68.3,59.63636363636363,,74.94555555555556,1158.0,1222.0,1711.75,1217.25,Florida International,23,Tulane,10,consensus,51.0,12.5,Tulane -12.5,,,,
439,400938637,7,2017,regular,False,True,2017-10-14T23:00:00.000Z,2572,Southern Mississippi,24,"[7, 7, 0, 10]",2638,UTEP,0,"[0, 0, 0, 0]",5.010526315789473,2.4461538461538463,24,5.902209029532217,4.458171906177477,73.83333333333333,66.0,72.18883477633477,71.10419413919415,1401.0,1092.0,1461.3333333333333,1238.25,Southern Mississippi,24,UTEP,0,consensus,52.5,-23.0,Southern Mississippi -23,,,,
440,400941820,7,2017,regular,False,True,2017-10-14T23:00:00.000Z,2116,UCF,63,"[21, 21, 7, 14]",151,East Carolina,21,"[7, 7, 0, 7]",8.082474226804123,4.410526315789474,42,8.839635076252723,5.679052530401698,78.2,69.5,73.91699966699967,65.17788461538461,1419.0,1260.0,1624.8,1369.5,UCF,63,East Carolina,21,consensus,70.0,-35.0,UCF -35,,,,
441,400933887,7,2017,regular,False,True,2017-10-14T23:00:00.000Z,57,Florida,17,"[3, 7, 0, 7]",245,Texas A&M,19,"[3, 0, 7, 9]",5.293478260869565,6.119565217391305,-2,5.205412571149319,6.009394713615642,67.33333333333333,75.06666666666666,68.25625942684768,72.38000000000001,1748.0,1727.0,1643.6,1766.0,Florida,17,Texas A&M,19,consensus,49.5,-3.5,Florida -3.5,,,,
442,400938636,7,2017,regular,False,True,2017-10-14T23:00:00.000Z,249,North Texas,29,"[16, 0, 0, 13]",2636,UT San Antonio,26,"[7, 10, 3, 6]",6.493975903614458,5.75,3,6.972753396029257,6.377388668561583,68.0,76.36363636363636,73.51931818181818,68.63896825396824,1127.0,1377.0,1269.6666666666667,1445.3333333333333,North Texas,29,UT San Antonio,26,consensus,58.5,2.5,UT San Antonio -2.5,,,,
443,400933886,7,2017,regular,False,True,2017-10-14T23:15:00.000Z,333,Alabama,41,"[17, 7, 7, 10]",8,Arkansas,9,"[0, 0, 3, 6]",7.7,3.860215053763441,32,7.336472148034685,5.679644006406943,73.3076923076923,65.0,68.45769230769231,62.96794594294594,2331.0,1614.0,1474.5,1551.3333333333333,Alabama,41,Arkansas,9,consensus,54.5,-37.0,Alabama -37,,,,
444,400935381,7,2017,regular,False,True,2017-10-14T23:30:00.000Z,158,Nebraska,14,"[0, 0, 14, 0]",194,Ohio State,56,"[14, 21, 14, 7]",6.024390243902439,7.048076923076923,-42,4.848653434113486,7.53699965761577,76.0,75.8,67.45744047619048,70.91892482517483,1529.0,2199.0,1391.0,1444.3333333333333,Nebraska,14,Ohio State,56,consensus,58.0,24.0,Ohio State -24,,,,
445,400941832,7,2017,regular,False,True,2017-10-14T23:30:00.000Z,58,South Florida,33,"[3, 20, 7, 3]",2132,Cincinnati,3,"[3, 0, 0, 0]",5.4495412844036695,4.474226804123711,30,6.209283662930275,5.268434489366166,76.84615384615384,63.30769230769231,68.51659035409035,62.147777777777776,1691.0,1309.0,1552.4,1343.75,South Florida,33,Cincinnati,3,consensus,63.0,-24.0,South Florida -24,,,,
446,400933888,7,2017,regular,False,True,2017-10-14T23:30:00.000Z,61,Georgia,53,"[14, 20, 13, 6]",142,Missouri,28,"[14, 7, 0, 7]",7.644859813084112,5.403225806451613,25,5.81647522384036,6.437317085820378,67.41666666666667,72.0,70.99298642533937,66.999256993007,1658.0,1404.0,1495.0,1652.4,Georgia,53,Missouri,28,consensus,59.0,-29.0,Georgia -29,,,,
447,400935297,7,2017,regular,False,True,2017-10-15T00:00:00.000Z,30,USC,28,"[7, 0, 7, 14]",254,Utah,27,"[7, 14, 0, 6]",6.02,5.376344086021505,1,6.498504178140013,5.83714493026923,73.75,78.61538461538461,68.58193277310923,66.14178338001868,1948.0,1704.0,1468.25,1644.0,USC,28,Utah,27,consensus,52.0,-13.0,USC -13,,,,
448,400935380,7,2017,regular,False,True,2017-10-15T00:00:00.000Z,135,Minnesota,27,"[6, 0, 0, 21]",127,Michigan State,30,"[10, 7, 6, 7]",6.157894736842105,6.723404255319149,-3,5.914101625272483,5.566273252668216,62.84615384615385,63.23076923076923,69.86731934731935,67.66036630036629,1652.0,1608.0,1726.6,1243.2,Minnesota,27,Michigan State,30,consensus,40.5,4.0,Michigan State -4,,,,
449,400935295,7,2017,regular,False,True,2017-10-15T01:00:00.000Z,12,Arizona,47,"[17, 13, 10, 7]",26,UCLA,30,"[7, 7, 16, 0]",7.339805825242719,4.588888888888889,17,7.283154414492444,6.970160544247561,72.07692307692308,73.58333333333333,72.57303284950345,69.09538461538462,1243.0,1532.0,1598.8,1547.75,Arizona,47,UCLA,30,consensus,76.5,3.0,UCLA -3,,,,
450,400945275,7,2017,regular,False,True,2017-10-15T02:00:00.000Z,278,Fresno State,38,"[14, 7, 10, 7]",167,New Mexico,0,"[0, 0, 0, 0]",7.827160493827161,3.7011494252873565,38,5.7563878556701145,6.206610798074545,59.357142857142854,77.33333333333333,71.50068833127656,66.62207792207792,1046.0,1444.0,1511.25,1740.0,Fresno State,38,New Mexico,0,consensus,54.5,2.5,New Mexico -2.5,,,,
451,400945274,7,2017,regular,False,True,2017-10-15T02:26:00.000Z,36,Colorado State,44,"[14, 14, 10, 6]",2440,Nevada,42,"[14, 7, 21, 0]",8.663157894736843,7.791666666666667,2,6.383987453953405,4.997040392204115,55.92857142857143,57.785714285714285,68.4247329059829,71.22027972027972,1569.0,1359.0,1459.0,1567.8,Colorado State,44,Nevada,42,consensus,65.5,-24.5,Colorado State -24.5,,,,
452,400945273,7,2017,regular,False,True,2017-10-15T02:30:00.000Z,21,San Diego State,14,"[0, 0, 7, 7]",68,Boise State,31,"[14, 7, 0, 10]",6.8765432098765435,5.052631578947368,-17,5.620382017190473,4.2767784558146005,67.36363636363636,79.41666666666667,63.00801453448512,64.86778846153847,1756.0,1664.0,1559.4,1459.6,San Diego State,14,Boise State,31,consensus,47.0,-5.5,San Diego State -5.5,,,,
453,400935296,7,2017,regular,False,True,2017-10-15T02:45:00.000Z,9,Arizona State,13,"[7, 6, 0, 0]",264,Washington,7,"[0, 0, 0, 7]",4.797872340425532,3.782051282051282,6,5.624181503292979,7.342201499715455,63.0,72.81818181818181,64.77651515151516,71.15066795949149,1366.0,2120.0,1319.8,1489.0,Arizona State,13,Washington,7,consensus,60.0,18.0,Washington -18,,,,
454,400935299,7,2017,regular,False,True,2017-10-15T03:00:00.000Z,24,Stanford,49,"[21, 7, 7, 14]",2483,Oregon,7,"[7, 0, 0, 0]",7.555555555555555,4.535211267605634,42,6.56108478489141,5.643657424607255,51.083333333333336,58.27272727272727,65.46945028011204,67.5397435897436,1750.0,1483.0,1526.2,1569.1666666666667,Stanford,49,Oregon,7,consensus,57.0,-10.0,Stanford -10,,,,
455,400945277,7,2017,regular,False,True,2017-10-15T03:59:00.000Z,62,Hawai'i,37,"[0, 14, 7, 16]",23,San José State,26,"[10, 3, 7, 6]",6.670103092783505,5.96875,11,6.170882285676696,4.016671853222908,51.083333333333336,71.25,72.160367744816,70.76743395493396,1161.0,1150.0,1408.5,1389.6,Hawai'i,37,San José State,26,consensus,59.5,-17.0,Hawai'i -17,,,,
456,400944994,7,2017,regular,False,True,2017-10-15T17:00:00.000Z,2711,Western Michigan,13,"[0, 3, 0, 10]",2006,Akron,14,"[7, 7, 0, 0]",5.772277227722772,3.282051282051282,-1,6.029481948077193,5.164560916433575,61.2,57.90909090909091,70.17615717615718,59.60277777777778,1842.0,1214.0,1474.8,1445.8,Western Michigan,13,Akron,14,consensus,54.5,-12.5,Western Michigan -12.5,,,,
457,400944857,8,2017,regular,False,True,2017-10-19T23:30:00.000Z,2032,Arkansas State,47,"[14, 20, 3, 10]",309,Louisiana,3,"[3, 0, 0, 0]",6.973214285714286,3.8854166666666665,44,6.152421472718396,,73.5625,71.4,,66.84370766488414,1567.0,1313.0,1320.4,1404.0,Arkansas State,47,Louisiana,3,consensus,66.5,-12.0,Arkansas State -12,,,,
458,400941824,8,2017,regular,False,True,2017-10-20T00:00:00.000Z,248,Houston,38,"[7, 10, 14, 7]",235,Memphis,42,"[0, 0, 21, 21]",6.415929203539823,5.7254901960784315,-4,5.543933531228446,6.379702820590427,65.82352941176471,68.5,66.38685897435897,69.56740204240204,1746.0,1707.0,1342.8,1421.5,Houston,38,Memphis,42,consensus,61.0,-1.0,Houston -1,,,,
459,400938641,8,2017,regular,False,True,2017-10-20T22:00:00.000Z,295,Old Dominion,31,"[7, 7, 17, 0]",98,Western Kentucky,35,"[7, 14, 0, 14]",5.7368421052631575,7.0813953488372094,-4,4.758843370681606,5.1177361385341404,63.583333333333336,74.76923076923077,66.84006734006734,69.64384471737412,1405.0,1975.0,1248.4,1395.8,Old Dominion,31,Western Kentucky,35,consensus,50.0,6.5,Western Kentucky -6.5,,,,
460,400938674,8,2017,regular,False,True,2017-10-20T23:00:00.000Z,2393,Middle Tennessee,10,"[3, 7, 0, 0]",276,Marshall,38,"[7, 24, 0, 7]",5.475,4.903225806451613,-28,5.359217674559787,5.315985867094785,62.333333333333336,79.07692307692308,69.49873737373737,72.96231447124305,1301.0,1200.0,1306.1666666666667,1323.5,Middle Tennessee,10,Marshall,38,consensus,49.0,1.5,Marshall -1.5,,,,
461,400945278,8,2017,regular,False,True,2017-10-21T01:30:00.000Z,2440,Nevada,42,"[14, 6, 8, 14]",2005,Air Force,45,"[7, 21, 7, 10]",7.780821917808219,5.733333333333333,-3,5.396272717127337,5.913229252409587,76.41666666666667,65.4,71.47939560439562,66.6395669806384,1359.0,1593.0,1630.4,1477.3333333333333,Nevada,42,Air Force,45,consensus,65.0,6.5,Air Force -6.5,,,,
462,400945280,8,2017,regular,False,True,2017-10-21T02:15:00.000Z,167,New Mexico,24,"[7, 3, 7, 7]",36,Colorado State,27,"[0, 21, 0, 6]",5.526881720430108,6.580645161290323,-3,5.789033902610012,6.709583231208181,76.54545454545455,74.38461538461539,69.30105608677037,69.47676408558762,1444.0,1569.0,1533.0,1418.2,New Mexico,24,Colorado State,27,consensus,61.0,10.0,Colorado State -10,,,,
463,400935387,8,2017,regular,False,True,2017-10-21T16:00:00.000Z,164,Rutgers,14,"[7, 0, 7, 0]",2509,Purdue,12,"[0, 3, 3, 6]",3.691358024691358,5.146788990825688,2,4.974251360450778,,79.0,67.86666666666666,,63.02371031746031,1004.0,1162.0,1733.5,1656.2,Rutgers,14,Purdue,12,consensus,50.0,9.5,Purdue -9.5,,,,
464,400935385,8,2017,regular,False,True,2017-10-21T16:00:00.000Z,77,Northwestern,17,"[0, 0, 7, 3, 7]",2294,Iowa,10,"[0, 7, 0, 3, 0]",3.72,4.576470588235294,7,5.030804961480394,5.222148362541044,71.08333333333333,65.81818181818181,68.05303030303031,70.84084249084249,1616.0,1661.0,1460.8333333333333,1517.5,Northwestern,17,Iowa,10,consensus,45.5,-2.5,Northwestern -2.5,,,,
